,Unnamed: 0,index,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,status,Vgchartzscore,average_rating
3209,3209,4422,The 3rd Birthday,Role-Playing,M,PSP,Square Enix,HexaDrive,7.0,,0.52,0.13,0.07,0.27,0.05,2011,1,,7.0
3210,3210,2244,DiRT 3,Racing,T,PS3,Codemasters,Codemasters,9.0,,1.06,0.27,0.58,0.01,0.2,2011,1,,9.0
3212,3212,2254,Sonic Generations,Platform,E,3DS,Sega,Sonic Team,6.3,,1.06,0.44,0.52,0.01,0.08,2011,1,,6.3
3218,3218,4937,Dead or Alive: Dimensions,Fighting,T,3DS,Tecmo Koei,Team Ninja,7.8,,0.45,0.13,0.22,0.07,0.03,2011,1,,7.8
3220,3220,4978,F.E.A.R. 3,Shooter,M,PS3,Warner Bros. Interactive,Day 1 Studios,7.8,,0.45,0.21,0.16,0.01,0.07,2011,1,,7.8
3221,3221,5127,Hyperdimension Neptunia,Role-Playing,T,PS3,NIS America,Compile Heart,5.3,,0.44,0.22,0.1,0.07,0.04,2011,1,,5.3
3226,3226,1864,Cars 2,Racing,E,DS,Disney Interactive Studios,Avalanche Software,6.5,,1.25,0.68,0.41,0.04,0.12,2011,1,,6.5
3228,3228,5059,Shin Megami Tensei: Devil Survivor Overclocked,Role-Playing,T,3DS,Atlus,Career Soft,7.6,,0.44,0.34,0.01,0.06,0.04,2011,1,,7.6
3231,3231,5103,Tetris Axis,Puzzle,E,3DS,Nintendo,Hudson Soft,7.8,,0.44,0.2,0.14,0.06,0.03,2011,1,,7.8
3233,3233,5214,Atelier Totori: The Adventurer of Arland,Role-Playing,T,PS3,NIS America,Gust,7.8,,0.43,0.12,0.07,0.21,0.03,2011,1,,7.8
3234,3234,5191,OkamiDen,Adventure,E10,DS,Capcom,Capcom,8.3,,0.43,0.21,0.07,0.13,0.02,2011,1,,8.3
3235,3235,10497,Cave Story 3D,Platform,E10,3DS,NIS America,Nicalis,8.2,,0.15,0.09,0.03,0.01,0.01,2011,1,,8.2
3236,3236,2082,Rocksmith,Misc,T,X360,Ubisoft,Ubisoft,8.0,,1.13,0.85,0.19,0.01,0.08,2011,1,,8.0
3238,3238,5026,F.E.A.R. 3,Shooter,M,X360,Warner Bros. Interactive,Day 1 Studios,7.8,,0.45,0.3,0.11,0.01,0.04,2011,1,,7.8
3239,3239,2090,Rocksmith,Misc,T,PS3,Ubisoft,Ubisoft,8.0,,1.13,0.53,0.38,0.09,0.13,2011,1,,8.0
3241,3241,4842,Two Worlds II,Role-Playing,M,PS3,SouthPeak Interactive,Reality Pump,6.5,,0.47,0.26,0.1,0.06,0.04,2011,1,,6.5
3243,3243,2035,Ratchet & Clank: All 4 One,Platform,E10,PS3,Sony Computer Entertainment,Insomniac Games,7.5,,1.15,0.75,0.22,0.05,0.13,2011,1,,7.5
3250,3250,1992,WWE '12,Fighting,T,PS3,THQ,"Yuke's Co., Ltd.",9.0,,1.18,0.53,0.45,0.02,0.17,2011,1,,9.0
3252,3252,4877,Red Faction: Armageddon,Shooter,M,PS3,THQ,Volition Inc.,7.0,,0.46,0.2,0.15,0.03,0.07,2011,1,,7.0
3253,3253,5035,Virtua Tennis 4,Sports,E,PS3,Sega,Sega-AM2,6.4,,0.45,0.09,0.24,0.03,0.08,2011,1,,6.4
3255,3255,1932,F1 2011,Racing,E,PS3,Codemasters,Codemasters Birmingham,8.4,,1.2,0.12,0.75,0.11,0.23,2011,1,,8.4
3262,3262,10661,TRINITY: Souls of Zill O'll,Role-Playing,T,PS3,Tecmo Koei,Omega Force,5.5,,0.14,0.06,0.03,0.03,0.01,2011,1,,5.5
3264,3264,3555,Gods Eater Burst,Action,T,PSP,D3 Publisher,Shift,7.1,,0.66,0.03,0.0,0.62,0.0,2011,1,,7.1
3269,3269,2918,The Lord of the Rings: War in the North,Role-Playing,M,PS3,Warner Bros. Interactive,Snowblind Studios,6.5,,0.82,0.25,0.43,0.01,0.12,2011,1,,6.5
3275,3275,2886,Sniper: Ghost Warrior,Shooter,M,PS3,City Interactive,City Interactive,4.5,,0.83,0.3,0.35,0.04,0.14,2011,1,,4.5
3278,3278,2880,Dragon Age II,Role-Playing,M,PS3,Electronic Arts,BioWare Corp.,7.7,,0.83,0.4,0.26,0.05,0.12,2011,1,,7.7
3281,3281,3224,Brink,Shooter,T,PS3,Bethesda Softworks,Splash Damage,7.1,,0.73,0.29,0.32,0.01,0.12,2011,1,,7.1
3283,3283,3195,Ace Combat: Assault Horizon,Action,T,PS3,Namco Bandai,Project ACES,7.5,,0.74,0.3,0.16,0.22,0.07,2011,1,,7.5
3285,3285,3336,Catherine,Puzzle,M,PS3,Atlus,Atlus,7.9,,0.71,0.3,0.15,0.2,0.06,2011,1,,7.9
3286,3286,3301,DiRT 3,Racing,T,X360,Codemasters,Codemasters,9.1,,0.71,0.23,0.4,0.01,0.07,2011,1,9.1,9.1
3296,3296,3088,The Sims 3,Simulation,T,3DS,Electronic Arts,The Sims Studio,5.6,,0.77,0.3,0.38,0.03,0.07,2011,1,,5.6
3299,3299,3708,Test Drive Unlimited 2,Racing,T,PS3,Atari,Eden Studios,6.9,,0.63,0.16,0.35,0.01,0.11,2011,1,,6.9
3300,3300,3659,White Knight Chronicles II,Role-Playing,T,PS3,D3 Publisher,Level 5,5.4,,0.63,0.23,0.09,0.27,0.04,2011,1,,5.4
3307,3307,2549,Driver: San Francisco,Racing,T,PS3,Ubisoft,Ubisoft Reflections,8.2,,0.95,0.24,0.53,0.01,0.17,2011,1,,8.2
3309,3309,2508,Star Fox 64 3D,Shooter,E10,3DS,Nintendo,Nintendo EAD,8.0,,0.96,0.48,0.29,0.13,0.07,2011,1,,8.0
3310,3310,4041,Harvest Moon: The Tale of Two Towns,Simulation,E,DS,Natsume,Marvelous Interactive,6.3,,0.57,0.27,0.06,0.22,0.03,2011,1,,6.3
3312,3312,2516,PilotWings Resort,Simulation,E,3DS,Nintendo,Monster Games,6.9,,0.96,0.4,0.36,0.13,0.07,2011,1,,6.9
3317,3317,4095,Final Fantasy IV: The Complete Collection,Role-Playing,E10,PSP,Square Enix,Matrix Software,8.0,,0.56,0.13,0.09,0.27,0.06,2011,1,,8.0
3318,3318,2388,Rayman Origins,Platform,E10,PS3,Ubisoft,Ubisoft,8.5,,1.0,0.33,0.5,0.01,0.16,2011,1,,8.5
3320,3320,2590,Kingdom Hearts Re:coded,Role-Playing,E10,DS,Square Enix,High Horse Entertainment,6.8,,0.93,0.53,0.09,0.27,0.05,2011,1,,6.8
3321,3321,4011,Disgaea 4: A Promise Unforgotten,Role-Playing,T,PS3,NIS America,Nippon Ichi Software,7.9,,0.58,0.27,0.11,0.14,0.06,2011,1,,7.9
3324,3324,3767,Dragon Ball Z: Ultimate Tenkaichi,Fighting,T,PS3,Namco Bandai,Spike,5.0,,0.62,0.27,0.18,0.09,0.07,2011,1,,5.0
3330,3330,2711,Dissidia 012: Duodecim Final Fantasy,Fighting,T,PSP,Square Enix,Square Enix,8.3,,0.89,0.21,0.13,0.46,0.09,2011,1,,8.3
3333,3333,10845,Naruto Shippuden: Kizuna Drive,Action,T,PSP,Namco Bandai,Bandai Namco Games,7.0,,0.14,0.04,0.03,0.05,0.02,2011,1,,7.0
3334,3334,2663,Homefront,Shooter,M,PS3,THQ,Kaos Studios,6.6,,0.9,0.32,0.4,0.04,0.15,2011,1,,6.6
3335,3335,2671,SOCOM 4: U.S. Navy SEALs,Shooter,M,PS3,Sony Computer Entertainment,Zipper Interactive,7.0,,0.9,0.66,0.12,0.04,0.09,2011,1,,7.0
3337,3337,3936,Alice: Madness Returns,Adventure,M,PS3,Electronic Arts,Spicy Horse,6.7,,0.59,0.22,0.24,0.04,0.08,2011,1,,6.7
3338,3338,2641,Dynasty Warriors 7,Action,T,PS3,Tecmo Koei,Omega Force,5.8,,0.91,0.25,0.14,0.46,0.06,2011,1,,5.8
3342,3342,1746,Rage,Shooter,M,PS3,Bethesda Softworks,id Software,7.9,,1.32,0.47,0.59,0.06,0.2,2011,1,,7.9
3345,3345,5705,Ghost Trick: Phantom Detective,Adventure,T,DS,Capcom,Capcom,8.2,,0.38,0.17,0.08,0.12,0.02,2011,1,,8.2
3346,3346,5743,Pro Evolution Soccer 2011 3D,Sports,E,3DS,Konami,Konami,7.5,,0.38,0.11,0.13,0.11,0.02,2011,1,,7.5
3347,3347,5571,Combat of Giants: Dinosaurs 3D,Strategy,E10,3DS,Ubisoft,Ubisoft,4.3,,0.39,0.25,0.07,0.05,0.03,2011,1,,4.3
3349,3349,1548,Homefront,Shooter,M,X360,THQ,Kaos Studios,6.7,,1.46,0.83,0.48,0.02,0.12,2011,1,,6.7
3351,3351,1709,The ICO & Shadow of the Colossus Collection,Adventure,T,PS3,Sony Computer Entertainment,Bluepoint Games,9.0,,1.34,0.67,0.36,0.13,0.18,2011,1,9.0,9.0
3354,3354,5849,Dungeon Siege III,Role-Playing,T,X360,Square Enix,Obsidian Entertainment,7.2,,0.37,0.21,0.12,0.01,0.03,2011,1,,7.2
3355,3355,10977,BlazBlue: Continuum Shift II,Fighting,T,PSP,Aksys Games,Arc System Works,7.5,,0.13,0.03,0.02,0.07,0.01,2011,1,,7.5
3356,3356,11585,Lost in Shadow,Platform,E10,Wii,Hudson Soft,Hudson Soft,6.7,,0.12,0.09,0.0,0.01,0.01,2011,1,,6.7
3359,3359,9881,El Shaddai: Ascension of the Metatron,Action,T,X360,Ignition Entertainment,Ignition Entertainment,8.0,,0.16,0.07,0.05,0.03,0.01,2011,1,,8.0
3362,3362,1369,Sonic Generations,Platform,E,PS3,Sega,Sonic Team,7.3,,1.59,0.6,0.72,0.02,0.25,2011,1,,7.3
3364,3364,1647,Deus Ex: Human Revolution,Shooter,M,PS3,Square Enix,Eidos Montreal,8.8,,1.38,0.5,0.6,0.07,0.22,2011,1,,8.8
3365,3365,5599,Dungeon Siege III,Role-Playing,T,PS3,Square Enix,Obsidian Entertainment,7.3,,0.39,0.17,0.13,0.03,0.06,2011,1,,7.3
3366,3366,1644,Deus Ex: Human Revolution,Shooter,M,X360,Square Enix,Eidos Montreal,8.8,,1.38,0.77,0.47,0.02,0.12,2011,1,,8.8
3367,3367,1547,Mass Effect 2,Role-Playing,M,PS3,Electronic Arts,BioWare Edmonton,9.3,,1.46,0.78,0.46,0.03,0.18,2011,1,,9.3
3371,3371,1718,Crysis 2,Shooter,M,PS3,Electronic Arts,Crytek,8.8,,1.33,0.48,0.57,0.06,0.22,2011,1,,8.8
3372,3372,5641,Samurai Warriors Chronicles,Action,T,3DS,Tecmo Koei,Omega Force,5.4,,0.39,0.12,0.05,0.2,0.01,2011,1,,5.4
3373,3373,5634,Red Faction: Armageddon,Shooter,M,X360,THQ,Volition Inc.,7.1,,0.39,0.18,0.16,0.01,0.04,2011,1,,7.1
3377,3377,1657,Crysis 2,Shooter,M,X360,Electronic Arts,Crytek,8.7,,1.37,0.73,0.5,0.02,0.13,2011,1,,8.7
3382,3382,1346,Rage,Shooter,M,X360,Bethesda Softworks,id Software,7.9,,1.6,0.82,0.6,0.03,0.15,2011,1,,7.9
3384,3384,1415,Go Vacation,Misc,E10,Wii,Namco Bandai,Namco Bandai Games,7.0,,1.54,0.42,0.66,0.33,0.13,2011,1,,7.0
3389,3389,1498,Resistance 3,Shooter,M,PS3,Sony Computer Entertainment,Insomniac Games,8.3,,1.49,0.64,0.57,0.05,0.22,2011,1,,8.3
3393,3393,1682,Marvel vs. Capcom 3: Fate of Two Worlds,Fighting,T,PS3,Capcom,Capcom,8.2,,1.36,0.81,0.28,0.11,0.15,2011,1,,8.2
3397,3397,2713,Resident Evil: Revelations,Action,M,3DS,Capcom,Capcom,7.8,,0.89,0.3,0.23,0.3,0.05,2012,1,,7.8
3399,3399,4363,Sonic & Sega All-Stars Racing Transformed,Racing,E10,WiiU,Sega,Sumo Digital,6.9,,0.53,0.19,0.28,0.02,0.04,2012,1,,6.9
3403,3403,8685,Code of Princess,Action-Adventure,T,3DS,Atlus,Studio Saizensen,7.2,,0.2,0.16,,0.03,0.02,2012,1,,7.2
3406,3406,2300,Sleeping Dogs,Action-Adventure,M,PS3,Square Enix,United Front Games,8.1,,1.04,0.31,0.5,0.05,0.17,2012,1,,8.1
3407,3407,534,NBA 2K13,Sports,E,X360,2K Sports,Visual Concepts,8.6,,3.11,2.62,0.21,0.01,0.28,2012,1,,8.6
3410,3410,7173,Rhythm Thief & the Emperor's Treasure,Misc,,3DS,Sega,Sega,7.5,,0.28,0.07,0.07,0.12,0.01,2012,1,,7.5
3411,3411,4672,Art Academy: Lessons for Everyone!,Misc,E,3DS,Nintendo,Headstrong Games,8.0,,0.49,0.2,0.05,0.21,0.02,2012,1,,8.0
3412,3412,2852,ZombiU,Action,M,WiiU,Ubisoft,Ubisoft Montpellier,6.9,,0.84,0.35,0.37,0.05,0.07,2012,1,,6.9
3414,3414,8544,Tekken 3D: Prime Edition,Fighting,T,3DS,Namco Bandai,Namco Bandai Games,6.5,,0.21,0.06,0.08,0.05,0.01,2012,1,,6.5
3421,3421,2840,Darksiders II,Action-Adventure,M,PS3,THQ,Vigil Games,8.3,,0.85,0.35,0.37,0.01,0.13,2012,1,,8.3
3426,3426,688,NBA 2K13,Sports,E,PS3,2K Sports,Visual Concepts,8.9,,2.63,1.74,0.46,0.05,0.39,2012,1,,8.9
3427,3427,4586,Epic Mickey: Power of Illusion,Platform,E,3DS,Disney Interactive Studios,DreamRift,6.6,,0.5,0.36,0.05,0.04,0.04,2012,1,,6.6
3429,3429,5656,Metal Gear Solid: Snake Eater 3D,Action-Adventure,M,3DS,Konami Digital Entertainment,Konami Computer Entertainment Japan,7.9,,0.39,0.15,0.12,0.1,0.02,2012,1,,7.9
3430,3430,2791,Tales of the Abyss,Role-Playing,T,3DS,Namco Bandai,Namco Tales Studio,7.3,,0.86,0.45,0.2,0.15,0.06,2012,1,,7.3
3432,3432,4506,Theatrhythm: Final Fantasy,Misc,E10,3DS,Square Enix,Jupiter Multimedia,7.8,,0.51,0.22,0.07,0.18,0.03,2012,1,,7.8
3434,3434,6232,Dead or Alive 5,Fighting,M,X360,Tecmo Koei,Team Ninja,7.6,,0.33,0.2,0.08,0.03,0.03,2012,1,,7.6
3436,3436,2756,Sleeping Dogs,Action-Adventure,M,X360,Square Enix,United Front Games,7.9,,0.87,0.38,0.4,0.01,0.08,2012,1,,7.9
3437,3437,3798,New Play Control! Pikmin 2,Strategy,,Wii,Nintendo,Nintendo EAD,8.7,,0.61,0.11,0.13,0.34,0.02,2012,1,,8.7
3439,3439,158,Assassin's Creed III,Action-Adventure,M,PS3,Ubisoft,Ubisoft Montreal,8.8,,6.5,2.65,2.61,0.16,1.08,2012,1,,8.8
3440,3440,10538,Gungnir,Role-Playing,T,PSP,Atlus,Sting,7.4,,0.14,0.08,,0.04,0.02,2012,1,,7.4
3444,3444,3418,Kirby's Dream Collection: Special Edition,Platform,E10,Wii,Nintendo,HAL Laboratory,8.0,,0.69,0.33,,0.33,0.03,2012,1,,8.0
3446,3446,7959,Disney Epic Mickey 2: The Power of Two,Platform,E,WiiU,Disney Interactive Studios,Junction Point Studios,5.9,,0.24,0.13,0.08,0.01,0.02,2012,1,,5.9
3447,3447,11625,Nintendo Pocket Football Club,Sports,,3DS,Nintendo,ParityBit,7.0,,0.12,,,0.12,,2012,1,,7.0
3448,3448,3131,PokePark 2: Wonders Beyond,Action-Adventure,E,Wii,Nintendo,Creatures Inc.,6.5,,0.76,0.26,0.19,0.27,0.04,2012,1,,6.5
3453,3453,2532,Harvest Moon 3D: A New Beginning,Simulation,E,3DS,Natsume,Marvelous,8.2,,0.95,0.41,0.18,0.31,0.06,2012,1,,8.2
3455,3455,8212,Risen 2: Dark Waters,Role-Playing,M,PS3,Deep Silver,Piranha Bytes,5.5,,0.23,0.04,0.14,0.01,0.03,2012,1,,5.5
3458,3458,5208,Asura's Wrath,Action,T,PS3,Capcom,CyberConnect2,,8.3,0.43,0.2,0.12,0.06,0.05,2012,1,,8.3
3466,3466,2468,Sniper Elite V2,Shooter,M,PS3,505 Games,Rebellion Developments,7.4,,0.98,0.38,0.4,0.06,0.15,2012,1,,7.4
3470,3470,1331,Uncharted: Golden Abyss,Action,T,PSV,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,7.9,,1.62,0.53,0.71,0.13,0.25,2012,1,,7.9
3472,3472,2446,Tales of Graces f,Role-Playing,T,PS3,Namco Bandai,Namco Tales Studio,,8.0,0.99,0.28,0.19,0.45,0.07,2012,1,,8.0
3474,3474,2843,Sniper Elite V2,Shooter,M,X360,505 Games,Rebellion Developments,7.0,,0.84,0.46,0.28,0.02,0.08,2012,1,,7.0
3475,3475,9169,Tekken Tag Tournament 2,Fighting,T,WiiU,Namco Bandai Games,Bandai Namco Games,8.1,,0.19,0.09,0.07,0.01,0.01,2012,1,,8.1
3478,3478,2367,F1 2012,Racing,E,PS3,Codemasters,Codemasters Birmingham,7.9,,1.01,0.12,0.65,0.05,0.18,2012,1,,7.9
3480,3480,1960,Mario & Sonic at the London 2012 Olympic Games,Sports,E,3DS,Sega,Sega,6.5,,1.19,0.18,0.66,0.27,0.08,2012,1,,6.5
3486,3486,2630,Xenoblade Chronicles,Role-Playing,T,Wii,Nintendo,Monolith Soft,9.3,,0.92,0.43,0.25,0.16,0.07,2012,1,,9.3
3490,3490,7648,Spirit Camera: The Cursed Memoir,Action-Adventure,T,3DS,Nintendo,Tecmo Koei Games,5.7,,0.25,0.15,0.02,0.06,0.02,2012,1,,5.7
3492,3492,7593,Game & Wario,Party,E,WiiU,Nintendo,Intelligent Systems,6.2,,0.25,0.06,0.06,0.12,0.01,2013,1,,6.2
3494,3494,2644,Crysis 3,Shooter,M,PS3,Electronic Arts,Crytek,8.2,,0.91,0.26,0.48,0.03,0.14,2013,1,,8.2
3495,3495,8299,Resident Evil: Revelations,Shooter,M,WiiU,Capcom,Capcom,7.5,,0.22,0.09,0.08,0.03,0.02,2013,1,,7.5
3496,3496,483,Assassin's Creed IV: Black Flag,Action-Adventure,M,X360,Ubisoft,Ubisoft Montreal,8.5,,3.34,1.9,1.14,0.01,0.3,2013,1,,8.5
3497,3497,516,Assassin's Creed IV: Black Flag,Action-Adventure,M,PS4,Ubisoft,Ubisoft Montreal,8.3,,3.19,1.07,1.55,0.06,0.51,2013,1,,8.3
3499,3499,1139,BioShock Infinite,Shooter,M,PS3,2K Games,Irrational Games,9.5,,1.82,0.74,0.74,0.04,0.3,2013,1,,9.5
3503,3503,6028,Call of Duty: Ghosts,Shooter,M,WiiU,Activision,Infinity Ward,8.8,,0.35,0.22,0.09,0.01,0.03,2013,1,,8.8
3506,3506,2462,Tom Clancy's Splinter Cell: Blacklist,Action-Adventure,M,PS3,Ubisoft,Ubisoft Toronto,8.3,,0.98,0.34,0.44,0.06,0.15,2013,1,,8.3
3507,3507,3921,Shin Megami Tensei IV,Role-Playing,M,3DS,Atlus,Atlus,8.3,,0.59,0.28,0.0,0.27,0.03,2013,1,,8.3
3511,3511,436,Battlefield 4,Shooter,M,X360,Electronic Arts,EA DICE,8.7,,3.54,2.16,1.05,0.02,0.32,2013,1,,8.7
3513,3513,7390,Etrian Odyssey: Millennium Girl,Role-Playing,T,3DS,Atlus,Atlus,8.1,,0.26,0.1,0.01,0.14,0.01,2013,1,,8.1
3514,3514,2293,Rocksmith 2014,Music,T,PS3,Ubisoft,Ubisoft San Francisco,9.1,,1.05,0.56,0.26,0.05,0.17,2013,1,,9.1
3515,3515,2434,Tom Clancy's Splinter Cell: Blacklist,Action-Adventure,M,X360,Ubisoft,Ubisoft Toronto,8.4,,1.0,0.57,0.33,0.01,0.09,2013,1,,8.4
3516,3516,343,Call of Duty: Ghosts,Shooter,M,PS4,Activision,Infinity Ward,7.5,,4.17,1.79,1.64,0.05,0.69,2013,1,,7.5
3519,3519,5567,Etrian Odyssey IV: Legends of the Titan,Role-Playing,T,3DS,Atlus,Atlus Co.,8.2,,0.39,0.12,0.06,0.21,0.02,2013,1,,8.2
3520,3520,10057,Naruto Powerful Shippuden,Action-Adventure,E10,3DS,Namco Bandai Games,Namco Bandai Games,8.0,,0.16,0.08,0.02,0.04,0.01,2013,1,,8.0
3521,3521,7500,Resident Evil: Revelations,Shooter,M,X360,Capcom,Capcom,7.4,,0.26,0.12,0.1,0.02,0.02,2013,1,,7.4
3524,3524,7258,Brain Age: Concentration Training,Misc,E,3DS,Nintendo,Nintendo,7.5,,0.27,,,0.27,,2013,1,,7.5
3525,3525,1078,Tomb Raider (2013),Action,M,X360,Square Enix,Crystal Dynamics,8.5,,1.9,0.86,0.87,0.01,0.16,2013,1,,8.5
3526,3526,4574,Hometown Story,Simulation,E10,3DS,Natsume,Toy Box,5.5,,0.5,0.29,0.13,0.04,0.04,2013,1,,5.5
3530,3530,1469,Metal Gear Rising: Revengeance,Action,M,PS3,Konami Digital Entertainment,PlatinumGames,9.0,,1.5,0.47,0.41,0.44,0.18,2013,1,,9.0
3532,3532,2631,Crysis 3,Shooter,M,X360,Electronic Arts,Crytek,7.6,,0.92,0.51,0.32,0.01,0.08,2013,1,,7.6
3533,3533,2206,Pro Evolution Soccer 2014,Sports,E,PS3,Konami Digital Entertainment,Konami,8.3,,1.08,0.03,0.46,0.51,0.08,2013,1,,8.3
3536,3536,418,Battlefield 4,Shooter,M,PS3,Electronic Arts,EA DICE,8.7,,3.64,1.31,1.5,0.27,0.55,2013,1,,8.7
3540,3540,3436,Rayman Legends,Platform,E10,WiiU,Ubisoft,Ubisoft Montpellier,9.5,,0.68,0.25,0.35,0.03,0.05,2013,1,,9.5
3542,3542,5481,Project X Zone,Role-Playing,T,3DS,Namco Bandai Games,Banpresto,6.5,,0.4,0.18,0.04,0.15,0.02,2013,1,,6.5
3544,3544,3002,Dead Island: Riptide,Misc,M,X360,Deep Silver,Techland,5.6,,0.79,0.44,0.27,0.01,0.07,2013,1,,5.6
3549,3549,2980,Mario & Sonic at the Sochi 2014 Olympic Winter Games,Sports,E,WiiU,Nintendo,Sega Sports R&D,5.9,,0.8,0.37,0.23,0.14,0.06,2013,1,,5.9
3550,3550,724,Tomb Raider (2013),Action,M,PS3,Square Enix,Crystal Dynamics,8.9,,2.51,0.6,1.45,0.08,0.38,2013,1,,8.9
3553,3553,3637,Dead Island: Riptide,Action,M,PS3,Deep Silver,Techland,6.6,,0.64,0.26,0.21,0.07,0.1,2013,1,,6.6
3559,3559,19,Grand Theft Auto V,Action,M,PS3,Rockstar Games,Rockstar North,9.4,,20.32,6.37,9.85,0.99,3.12,2013,1,,9.4
3560,3560,10065,Castlevania: Lords of Shadow - Mirror of Fate,Action-Adventure,M,3DS,Konami Digital Entertainment,Mercury Steam,7.2,,0.16,0.04,0.08,0.03,0.01,2013,1,,7.2
3561,3561,3326,Monster Hunter 3 Ultimate,Role-Playing,,WiiU,Capcom,Capcom,8.7,,0.71,0.24,0.2,0.22,0.04,2013,1,,8.7
3564,3564,3110,Resident Evil: Revelations,Action,M,PS3,Capcom,Capcom,7.6,,0.76,0.14,0.32,0.22,0.09,2013,1,,7.6
3565,3565,5941,The Wonderful 101,Action,T,WiiU,Nintendo,PlatinumGames,8.0,,0.36,0.15,0.11,0.08,0.02,2013,1,,8.0
3566,3566,6771,Fist of the North Star: Ken's Rage 2,Action,M,PS3,Tecmo Koei,Koei,5.0,,0.3,,,0.3,,2013,1,,5.0
3568,3568,81,Call of Duty: Ghosts,Shooter,M,X360,Activision,Infinity Ward,6.9,,10.41,6.76,2.64,0.04,0.98,2013,1,,6.9
3570,3570,83,Call of Duty: Ghosts,Shooter,M,PS3,Activision,Infinity Ward,7.5,,10.13,4.11,4.01,0.39,1.62,2013,1,,7.5
3576,3576,384,Assassin's Creed IV: Black Flag,Action-Adventure,M,PS3,Ubisoft,Ubisoft Montreal,8.7,,3.94,1.34,1.86,0.13,0.62,2013,1,,8.7
3577,3577,383,Battlefield 4,Shooter,M,PS4,Electronic Arts,EA DICE,8.3,,3.94,1.4,1.74,0.19,0.62,2013,1,,8.3
3582,3582,12564,Dead or Alive 5 Plus,Fighting,M,PSV,Tecmo Koei,Team Ninja,8.0,,0.1,,0.06,0.03,0.02,2013,1,,8.0
3583,3583,5872,Sonic Lost World,Platform,E10,WiiU,Sega,Sonic Team,6.0,,0.37,0.2,0.13,0.01,0.03,2013,1,,6.0
3591,3591,170,The Last of Us,Action-Adventure,M,PS3,Sony Computer Entertainment America,Naughty Dog,9.5,,6.27,2.41,2.57,0.29,0.99,2013,1,,9.5
3592,3592,4739,Sonic Lost World,Platform,E10,3DS,Sega,Dimps Corporation,5.2,,0.48,0.22,0.15,0.07,0.04,2013,1,,5.2
3599,3599,4631,Mario Golf: World Tour,Sports,E,3DS,Nintendo,Camelot Software Planning,8.1,,0.49,0.14,0.15,0.18,0.03,2014,1,,8.1
3600,3600,5711,Phoenix Wright: Ace Attorney - Dual Destinies,Misc,M,3DS,Unknown,Capcom,8.1,,0.38,,,0.38,,2014,1,,8.1
3603,3603,3896,Metal Gear Solid V: Ground Zeroes,Action-Adventure,M,PS3,Konami Digital Entertainment,Kojima Productions,8.5,,0.59,0.13,0.13,0.28,0.05,2014,1,,8.5
3611,3611,330,Call of Duty: Advanced Warfare,Shooter,M,PS3,Activision,High Moon Studios,9.1,,4.27,1.59,1.81,0.2,0.67,2014,1,,9.1
3619,3619,20,Grand Theft Auto V,Action,M,PS4,Rockstar Games,Rockstar North,9.7,,19.39,6.06,9.71,0.6,3.02,2014,1,,9.7
3623,3623,362,Far Cry 4,Shooter,M,PS4,Ubisoft,Ubisoft Montreal,8.4,,4.06,1.18,2.14,0.11,0.63,2014,1,,8.4
3626,3626,3316,The LEGO Movie Videogame,Action-Adventure,E10,PS4,Warner Bros. Interactive Entertainment,TT Fusion,6.0,,0.71,0.26,0.32,0.01,0.11,2014,1,,6.0
3629,3629,1834,Hyrule Warriors,Misc,T,WiiU,Nintendo,Omega Force,7.4,,1.26,0.59,0.44,0.13,0.1,2014,1,,7.4
3633,3633,2806,Bayonetta 2,Action,M,WiiU,Nintendo,PlatinumGames,9.3,,0.86,0.37,0.32,0.1,0.06,2014,1,,9.3
3634,3634,2556,Disney Magic Castle: My Happy Life,Simulation,E,3DS,Nintendo,High Horse Entertainment,7.9,,0.94,0.17,0.2,0.53,0.03,2014,1,,7.9
3639,3639,129,Call of Duty: Advanced Warfare,Shooter,M,PS4,Activision,Sledgehammer Games,8.5,,7.53,2.84,3.34,0.14,1.22,2014,1,,8.5
3641,3641,4584,Pokemon Art Academy,Misc,E,3DS,Nintendo,Headstrong Games,7.8,,0.5,0.18,0.12,0.17,0.03,2014,1,,7.8
3643,3643,3520,2014 FIFA World Cup Brazil,Sports,E,PS3,EA Sports,EA Canada,7.9,,0.66,0.15,0.4,0.01,0.1,2014,1,,7.9
3648,3648,2955,Professor Layton and the Azran Legacy,Puzzle,E10,3DS,Nintendo,Level 5,8.0,,0.81,,0.53,0.25,0.03,2014,1,,8.0
3651,3651,2788,Wii Fit U,Misc,E,WiiU,Nintendo,Nintendo,7.2,,0.86,0.35,0.24,0.21,0.06,2014,1,,7.2
3652,3652,166,Minecraft,Misc,E10,PS4,Sony Computer Entertainment,Mojang,9.4,,6.33,1.89,3.13,0.35,0.96,2014,1,,9.4
3653,3653,167,FIFA 15,Sports,E,PS4,EA Sports,EA Canada,8.1,,6.32,0.83,4.49,0.05,0.94,2014,1,,8.1
3654,3654,2925,Professor Layton vs Ace Attorney,Adventure,T,3DS,Nintendo,Level 5,8.1,,0.82,0.2,0.27,0.3,0.04,2014,1,,8.1
